mzmed,rtmed,g4
625.3010289,10.57996667,213.4758724
624.2986239,10.58559167,618.1846158
637.2459661,10.58673333,60.74467959
708.1861437,10.58874167,46.58236659
736.3623827,10.59303333,275.3039136
463.1823054,10.59303333,196.2284402
737.3655527,10.593725,99.94080602
385.2563561,10.61985,52.8781284
732.2863695,10.62036667,181.3556143
418.1171972,10.623,74.76486597
479.0812551,10.64665,571.3315405
434.0806621,10.65533333,1106.362187
433.0773601,10.66501667,4920.772947
515.1775483,10.67835833,116.4418096
342.0875626,10.67885833,37.5557811
425.2395364,10.68301667,193.6995425
443.1453234,10.68325833,79.53888773
444.1484361,10.68380833,32.65832605
467.0827845,10.6871,273.212339
502.1708645,10.70838333,163.5518099
503.1738257,10.72105,63.14585621
589.1651356,10.745825,28.19593253
588.1623245,10.745825,70.20372924
906.3915509,10.75669167,18.32257229
216.9822497,10.75946667,75.36820393
905.3880162,10.759975,38.86825604
274.0398175,10.76048333,11.50730968
599.3187026,10.78505,224.2253905
679.3405354,10.8101,109.6920644
764.187119,10.81559167,23.20706105
235.9271122,10.82376667,370.2596115
742.2396504,10.84255,64.02916122
246.992753,10.84703333,71.60037279
331.060562,10.87298333,61.42100673
396.1160342,10.87351667,84.71105531
441.1876332,10.8792,297.2196311
442.1902703,10.882075,66.82237907
468.1264496,10.88741667,38.79849937
878.4182991,10.89151667,38.05192533
877.9166374,10.89151667,41.84590418
861.4109377,10.89606667,87.70757128
862.41334,10.90116667,38.30054713
444.1295052,10.90344167,232.194338
445.1328805,10.90344167,87.01736339
478.2292578,10.91085833,73.620355
466.1113495,10.9109,31.74756069
956.5162373,10.929425,21.75780563
719.3352525,10.93374167,70.62333873
306.0844563,10.94188333,32.87208801
612.3711591,10.942125,85.5295711
587.1069478,10.94236667,44.90052867
313.0613059,10.94239167,116.2063136
620.1716336,10.94881667,51.29416182
516.1863647,10.95268333,147.8984434
517.1897803,10.96285833,58.5324667
656.2890031,10.97351667,143.7024673
619.1808382,10.97378333,44.010762
618.1771903,10.97426667,149.1446399
694.1974595,10.97453333,87.17768707
695.201115,10.97609167,39.91182986
657.1998353,10.98281667,39.40777072
360.166098,10.98588333,91.007366
405.1699749,10.98588333,87.61655685
488.0623524,11.00415,96.86731938
451.217439,11.00415,80.67338165
487.0592923,11.00465,370.9981323
678.2664388,11.00631667,49.41148074
489.057395,11.00631667,73.81503421
377.1223472,11.00956667,22.60689607
406.1705257,11.00956667,31.17655614
677.2621938,11.01096667,122.5651997
392.0095593,11.01235833,66.37605449
387.0172936,11.01588333,25.48371573
551.1977224,11.02611667,41.86838783
326.0200283,11.03635,201.9468835
325.0259448,11.03639167,295.6091852
452.1760573,11.03643333,30.46845942
649.052574,11.036975,70.03997633
561.1587447,11.036975,9.170393397
324.0236064,11.036975,1910.55667
776.2344252,11.03751667,24.33674209
451.1732791,11.03845,113.2901658
376.1871798,11.04120833,115.9743961
602.3004964,11.04513333,47.05636866
351.1574721,11.05439167,60.51237071
561.3108186,11.05490833,44.91473437
438.1629559,11.06790833,22.38209317
504.187576,11.06790833,26.92495416
437.1593028,11.068125,72.14628064
295.1304504,11.06956667,101.7548937
384.1295396,11.07045833,39.20925051
738.1562331,11.07195,116.0081615
486.1730255,11.08399167,27.36215816
560.3076597,11.09603333,119.0130837
514.3023914,11.09614167,75.64844316
737.1589021,11.09655,218.0472494
707.263553,11.09714167,62.3026913
496.0970711,11.09756667,50.40497008
644.6523011,11.09803333,48.75937058
736.1562546,11.09803333,570.331128
927.4396586,11.09831667,57.15888902
567.1565976,11.09831667,19.49782522
449.0986536,11.11100833,157.6622382
887.2273296,11.11100833,34.89130628
636.166374,11.11110833,33.18278657
842.2330817,11.11125,58.38519263
628.683421,11.1124,51.16950907
617.6944723,11.12335,133.9210777
862.2155532,11.12398333,58.98710801
926.4334603,11.12398333,148.7112889
788.3207618,11.12398333,61.80713631
513.0510569,11.12398333,28.22849604
850.2169951,11.12408333,110.2641668
144.0319833,11.12408333,41.78966746
867.2254054,11.12418333,90.24870226
501.0980111,11.12418333,28.62275444
823.2608397,11.12418333,10700.78843
907.2108555,11.12418333,27.96849168
827.2704938,11.12418333,61.10728878
510.0925672,11.12455,127.7990731
879.1834627,11.12465833,59.32256269
617.1920636,11.12465833,247.9581761
824.2635269,11.12465833,3994.845901
411.1269023,11.12465833,19300.09035
413.1312577,11.12465833,700.9144188
409.8275742,11.12465833,140.5097029
628.1833993,11.12465833,100.5734546
878.1792663,11.12465833,87.25756304
846.2442423,11.12465833,216.5651665
704.2549096,11.125125,30.78898786
569.1697207,11.125125,138.174505
834.2501092,11.125125,126.3032979
876.1718602,11.12513333,146.894562
643.6476993,11.12513333,140.0723735
820.6370206,11.12513333,46.31286691
475.0970768,11.12513333,83.10098491
861.213472,11.12513333,151.6614322
659.1275932,11.12513333,58.0471948
246.9928904,11.12513333,55.06998971
921.2292218,11.12513333,40.22359558
847.2423093,11.12513333,92.1127175
414.1354842,11.12514167,175.9849503
510.0430001,11.12515,336.4445369
511.0487791,11.12515,199.1032562
455.0901072,11.12515,66.45369347
825.2652327,11.12515,1088.10277
474.1216529,11.12515,195.613715
877.178139,11.12515,201.3962783
826.2681662,11.12515,274.7953574
412.1297576,11.12515,3912.0566
845.2416248,11.12515,553.4423997
479.1134056,11.12515,571.8255936
509.0933363,11.12515,341.0777049
842.7364702,11.12516667,38.02800899
701.2176436,11.12525833,75.81549616
495.0837893,11.12526667,84.8596488
560.0246778,11.12528333,45.49391346
437.5822055,11.1254,32.52277242
697.1234315,11.1254,23.96447854
447.1023428,11.1254,406.3963503
484.0454037,11.12559167,35.88979051
656.0642558,11.12560833,164.4156929
823.7604704,11.12560833,170.6417712
554.0338273,11.12560833,29.34304603
541.0832905,11.125725,93.01256747
766.2113663,11.12595,49.15415349
551.0781004,11.12605,31.22641607
552.056338,11.12605,25.65838235
512.0516016,11.12605,60.06181958
578.0307736,11.12624167,33.64485655
480.1156157,11.12643333,139.4898717
433.1081642,11.12643333,44.82523416
465.0448659,11.1266,118.2059388
562.0060609,11.12808333,29.2100404
702.2226334,11.13904167,43.6002217
542.0865049,11.15206667,34.15157064
759.3297222,11.15206667,32.98659269
696.1210085,11.152125,77.44376243
775.23317,11.15240833,55.63415101
774.230694,11.153625,184.793942
615.3202666,11.17840833,6.667771176
641.2971517,11.1792,47.314879
614.3150381,11.17943333,13.67184871
724.3255309,11.17956667,113.9392893
640.2933198,11.1797,85.8216027
283.987661,11.18034167,272.2277712
284.9907536,11.18071667,39.08924632
427.2318562,11.18243333,25.30618078
625.1498083,11.19320833,103.920424
645.132735,11.19579167,56.45266903
508.152672,11.20675,48.18865741
644.1343112,11.20675,116.9892668
643.1306526,11.20679167,261.8116354
382.0781909,11.20791667,37.82191885
665.1136857,11.23415,20.80478412
312.1930825,11.234325,575.3976474
313.1960722,11.23618333,96.79120308
507.1494666,11.236225,70.32070294
696.3697021,11.23793333,162.2624087
544.1978116,11.23793333,40.14848196
654.3930451,11.24513333,34.19603193
721.1436266,11.247075,69.85844959
230.9976583,11.247075,1421.137714
232.99537,11.257325,90.53996822
410.1483218,11.25853333,144.1613272
608.3040014,11.25853333,227.2017604
232.0006598,11.25998333,140.1348242
936.3837181,11.26028333,28.56837439
444.0927006,11.260475,147.5840219
936.8866324,11.26106667,22.98252649
609.3061728,11.26131667,74.62078873
401.2173222,11.26134167,114.546982
314.9487633,11.26136667,25.11250994
252.9796526,11.26138333,41.83087466
330.921562,11.2614,28.04272929
375.9184703,11.26141667,16.08273035
395.1929192,11.263925,233.8012989
435.9518476,11.26400833,19.11564694
787.2620948,11.2667,13.31703338
634.1721436,11.27744167,61.53557087
418.1699701,11.28865,118.4292376
564.2881399,11.2892,4.768699182
564.7907289,11.29149167,0.980072071
591.0698771,11.30526667,148.138503
437.2401475,11.31545,292.615803
262.0587721,11.31555,44.72930384
438.2405422,11.315925,81.00832045
375.1293111,11.31613333,106.0132206
590.30234,11.31613333,47.59231643
376.1327747,11.319325,41.33472706
425.2032454,11.319325,478.1303503
412.1705673,11.31943333,25.84294808
426.2071862,11.32121667,110.040227
289.0861131,11.34373333,253.2335637
276.0550284,11.34408333,16.48990207
532.2685654,11.34513333,121.5492758
270.0084025,11.346975,194.1723977
635.1154491,11.34875833,102.7826402
271.0117734,11.352,50.77028297
634.1118183,11.3571,352.1664351
518.1659388,11.3622,165.1068014
636.1113813,11.3622,66.274429
531.2658283,11.36903333,397.0273282
612.1770819,11.37125,48.40330326
523.115704,11.37131667,59.45167525
533.2790526,11.3733,31.74973061
648.3606217,11.37666667,57.83993661
567.1423661,11.37666667,71.40687518
510.1668548,11.38076667,98.21747371
350.1453395,11.38076667,45.22870186
526.1593301,11.39471667,63.89216706
530.1564411,11.39895,28.76732451
842.2984286,11.39895,275.617469
843.3021369,11.399325,119.1323609
509.1650836,11.402325,333.4303915
616.2459277,11.40361667,106.2066272
453.1971586,11.40424167,120.0143468
345.0405758,11.42666667,196.3133091
348.9526,11.42975,33.6895523
383.0922345,11.43138333,65.45089152
598.2809151,11.43465,19.37517483
306.5340399,11.43465,79.37761869
597.2763789,11.43486667,46.10460636
235.0733794,11.43495,364.1275121
664.1230962,11.44061667,75.76877004
365.0994861,11.44061667,62.50843839
236.0761059,11.44658333,49.04616382
364.0972203,11.449025,275.1648049
549.2188391,11.45053333,56.08845589
363.9848649,11.45053333,40.42143567
181.0517201,11.452975,90.08670069
160.0416571,11.45448333,82.3949472
204.0314048,11.456025,297.700053
616.3184718,11.46256667,131.3934294
331.1033699,11.46521667,31.84979074
303.1453424,11.473475,139.3671927
541.1184559,11.474475,39.231829
617.3215521,11.47593333,32.0594599
627.2615882,11.48265,294.2899885
365.1436314,11.48316667,78.79717494
200.987335,11.48710833,323.6765658
815.256983,11.4892,75.39744262
393.1333424,11.49098333,147.5037166
436.1641029,11.49156667,29.83981398
374.1383721,11.49875,108.8702935
519.2080564,11.4993,91.73199686
311.1251761,11.50105,245.1516265
312.1270487,11.50614167,39.79735624
234.0415254,11.5071,27.88455675
344.0808152,11.5071,44.40937234
381.1155458,11.5071,32.43094005
464.2023333,11.5071,103.3545468
261.008366,11.50793333,246.477266
262.0109879,11.50934167,27.76181434
240.0523232,11.53095833,39.86770221
455.1177656,11.53475,81.68220248
507.1491508,11.53475,49.82176124
716.3463397,11.53475,73.61807978
816.2624143,11.53661667,34.28653555
260.0969097,11.53661667,35.16192094
346.1401887,11.5426,185.4304691
372.129416,11.55808333,40.9164098
370.0859398,11.56799167,96.94271652
369.0827576,11.56799167,485.4710234
456.1539071,11.5685,56.61036781
457.1806638,11.56988333,199.5540654
286.0033627,11.57686667,234.5367459
574.2918222,11.58280833,25.89376331
351.1561772,11.58718333,41.3204575
390.1168433,11.59076667,76.40503285
573.2887596,11.5927,95.59547861
389.1092675,11.59413333,115.9142756
435.1151579,11.60343333,128.7771358
378.17584,11.60584167,75.01922739
289.1654449,11.62111667,287.2205898
583.2719367,11.625375,246.2462203
584.2742077,11.62690833,69.08601338
585.2805564,11.62816667,54.73603699
768.437314,11.63206667,18.86279221
377.1440371,11.63206667,556.6403055
292.1229244,11.6389,230.7310075
393.1908505,11.64271667,88.28175505
220.0850157,11.65096667,142.349648
360.1090438,11.65405,90.61309619
451.1376452,11.66253333,45.11781464
659.2854095,11.67268333,44.79597105
465.2335951,11.67345,60.50831772
485.1300346,11.67593333,64.97339579
326.2084287,11.67698333,203.9556827
658.2829654,11.67803333,99.16218153
523.0987771,11.67803333,53.84096811
350.1277401,11.67803333,430.8266387
479.1093264,11.68338333,189.3591391
615.1927729,11.68465,70.80627748
896.3667413,11.68465,90.68041476
329.0767301,11.68541667,66.68895236
471.1609535,11.68774167,467.8063177
397.0649598,11.68774167,38.35429663
391.0450688,11.69083333,23.17653744
405.1368426,11.69083333,73.49092062
487.0596353,11.69083333,61.51849945
307.0946363,11.69285,1878.515154
666.2615353,11.6931,36.49887449
896.8691071,11.69449167,75.15209074
472.1631741,11.69536667,121.3631542
309.0996135,11.69536667,83.2890573
231.995175,11.69536667,155.6110895
407.0172038,11.6986,27.7004576
274.0397589,11.6986,15.93457507
512.13136,11.70433333,50.99806383
280.068799,11.70530833,40.58621572
407.0639079,11.70576667,96.70142648
308.097828,11.70873333,506.1644538
524.1007383,11.7097,61.61506901
336.1121737,11.71118333,122.3011568
443.1167314,11.71118333,65.66495707
466.1380279,11.71311667,64.6634347
870.4206533,11.71311667,267.46663
869.9200381,11.715725,259.0678562
870.9214594,11.71833333,143.7905299
295.1394671,11.72184167,48.28959114
442.1144031,11.73321667,39.7998816
325.0765961,11.736575,21.04924951
699.2588077,11.736575,40.06449579
324.0724273,11.74175,136.9521797
584.2316081,11.74328333,29.84105651
914.445259,11.74766667,73.57301444
458.1557703,11.74766667,44.71050222
913.4416129,11.74766667,146.0175606
397.2193184,11.74766667,181.134902
358.151027,11.75851667,53.16150792
427.0819021,11.76178333,175.1126384
568.1131303,11.76178333,42.7774536
650.2263676,11.76693333,331.8993997
493.2279351,11.77126667,86.23179988
303.1450659,11.77421667,763.4899796
447.0593916,11.7883,70.45788643
297.065047,11.78948333,120.2506768
586.0940565,11.79066667,80.31097168
585.0905348,11.79365,282.7246062
520.2031401,11.794775,27.23746471
287.1501171,11.7959,124.9548111
502.1708498,11.7959,82.38101221
406.0239111,11.799,33.63818947
405.0178342,11.80131667,55.88807444
328.0842134,11.8027,118.5891157
160.0415669,11.80433333,56.9452501
409.1702478,11.80755,70.49380531
856.4176447,11.80918333,74.16515717
772.2994226,11.80918333,44.93948061
306.1023174,11.81125,2309.711892
320.0810927,11.8161,32.7382214
517.2475412,11.81865833,68.14469523
285.1449187,11.82121667,180.964168
516.2447935,11.82548333,208.2719745
769.2856991,11.82685,158.7016926
769.7871611,11.82685,106.9894127
370.1806618,11.82741667,147.1859384
369.1776732,11.82741667,746.6316365
493.0976993,11.82798333,97.89101213
339.0752245,11.83089167,56.47617197
447.2226399,11.83615,88.08985995
506.0545164,11.8403,36.6359406
401.1478408,11.84180833,68.34089661
551.2815865,11.84721667,15.06267088
330.0289049,11.85228333,32.53631702
325.096328,11.85228333,47.3256321
736.1571683,11.85301667,44.79300492
342.1046758,11.85301667,36.26176838
587.095154,11.85485,160.8812498
302.1061916,11.86240833,36.3919182
495.0773783,11.87019167,483.4119518
527.966808,11.8728,17.65789982
289.086625,11.87395,480.6854225
840.2897485,11.87593333,48.67180054
420.1402535,11.878225,57.31393468
385.1137197,11.87920833,48.26173438
661.1442874,11.87978333,26.11805296
310.0931878,11.87978333,28.62295538
432.0514818,11.88109167,56.42981935
431.049649,11.88109167,296.9291624
429.0494199,11.88109167,3208.945122
430.0528733,11.88109167,671.3663068
489.0808694,11.88166667,85.42128664
291.0979264,11.88166667,45.5093072
452.0339197,11.88220833,44.07498151
451.0310131,11.88220833,213.2369633
467.004557,11.88275,34.7201529
427.6926639,11.88275,19.1115976
839.2865889,11.88275,26.95762775
490.0859375,11.88275,36.09858377
528.9729885,11.88276667,24.96841942
362.1347845,11.88276667,118.5911975
260.1507161,11.88629167,45.98358429
510.0734091,11.90340833,51.35909587
255.1352746,11.90340833,37.04484703
407.1499782,11.905675,110.2639979
304.050953,11.90885,35.23178561
303.0544566,11.90885,104.7261427
331.1034423,11.92976667,54.43488915
416.1122787,11.93161667,47.98447308
460.1711185,11.93456667,28.877231
416.0724606,11.93456667,133.5195227
415.0699376,11.93570833,91.62612114
284.0236935,11.93570833,91.22125249
326.0344346,11.93658333,103.3578413
680.3720882,11.93711667,54.95139651
360.1219256,11.93711667,50.15339533
459.1681964,11.93711667,148.8242058
275.0675144,11.93711667,135.4558901
348.1122818,11.9384,379.2076263
383.096173,11.94715,104.9031929
510.997562,11.955325,49.45104228
424.2042514,11.95706667,78.47800433
501.1193677,11.96051667,42.98078386
244.0050193,11.96295,218.5209542
401.1001537,11.96448333,35.81258427
244.5064814,11.96448333,46.8428535
339.1120456,11.96631667,38.06600501
259.0655943,11.96851667,29.19149521
577.2102659,11.98238333,25.38807576
578.2114526,11.98795,28.28567391
350.1278422,11.9893,267.6907795
570.1145715,11.99065,35.35798883
493.1784413,11.9929,114.7194881
523.1577705,11.9929,111.4988845
399.09301,11.9929,371.980292
426.1955565,11.9929,440.8367091
330.0654062,11.99373333,214.2289011
425.192459,11.99373333,1882.977019
427.1970157,11.9944,74.00059958
432.1509395,11.9944,145.2290577
345.065658,11.995325,103.9817627
414.1399727,11.99599167,2871.64571
415.1432783,11.99691667,682.2685268
400.0962167,11.99691667,84.98967453
391.1257365,12.005275,68.4251938
434.1483479,12.005425,69.81033217
482.1272359,12.00619167,85.84804205
381.1157436,12.00688333,39.25355503
433.2102663,12.00688333,42.105188
419.1729931,12.00871667,50.06463415
333.1184233,12.0179,56.6204948
416.1449715,12.01869167,172.088385
483.1218753,12.01891667,101.8941346
622.1549898,12.01948333,51.22018815
383.2065016,12.01948333,85.34490104
378.1151157,12.01993333,163.2011996
448.2084864,12.02136667,68.10979268
702.2703488,12.02236667,24.0272061
447.2048386,12.02310833,128.517685
680.2892901,12.03041667,43.58784922
681.2919226,12.03041667,25.06031134
403.1971311,12.03128333,56.45470947
682.2945641,12.03488333,18.51701721
466.094587,12.0492,39.22540591
322.1330075,12.0492,107.3099133
213.0777744,12.05075,17.19892827
753.2028718,12.05286667,59.03491413
753.7030415,12.05286667,32.24224739
987.4352385,12.05343333,42.04865072
538.2617378,12.05343333,60.4458323
375.039251,12.05343333,41.86637637
428.1351018,12.0535,176.9276616
429.1374485,12.061175,68.75485752
423.2004235,12.07811667,271.6994071
584.2318281,12.10743333,75.6891758
585.2365557,12.10743333,29.17490325
373.1120034,12.10791667,94.03384403
385.2220281,12.10791667,40.87981492
481.1483288,12.10859167,40.05790504
478.0589937,12.10926667,38.07069781
399.190948,12.10926667,140.6408103
507.2079475,12.11201667,59.27569516
316.0864472,12.1131,87.82359745
188.036735,12.11498333,231.6273852
144.0471268,12.11498333,141.9010497
361.0601548,12.11498333,58.93078186
418.1617335,12.12218333,51.5689288
371.0977547,12.13126667,231.3019258
526.2509753,12.13855,40.53523478
509.0983814,12.13855,38.82296077
417.1580416,12.13855,175.8611617
351.1569883,12.13878333,163.2400237
494.1338157,12.14109167,40.33541986
614.1830634,12.14118333,67.14084277
317.0900632,12.14118333,60.2373187
524.0596073,12.14316667,48.40384535
525.0654038,12.14316667,42.35824518
427.1470466,12.14316667,129.18511
851.2917544,12.14316667,122.9107419
852.2952024,12.14316667,57.15303216
523.10931,12.14316667,82.87328159
425.1424624,12.14355,2720.443845
426.1452552,12.14355,588.1731831
463.1378479,12.14355,54.80542227
493.1305784,12.14613333,172.4936836
443.2192073,12.17056667,52.82290968
380.17501,12.17121667,132.217139
412.0783359,12.17245,81.52246306
411.0766689,12.1729,282.4720895
289.165801,12.17294167,112.5777669
158.083538,12.17294167,165.4744211
405.0853992,12.17298333,205.3182246
790.2565799,12.1746,103.1103767
379.1725047,12.18540833,495.0023297
262.1281354,12.18604167,391.3843388
450.1430997,12.19806667,101.9783159
443.0282051,12.1991,62.21032543
341.0889527,12.19963333,85.22065746
446.0691326,12.19963333,37.55366248
411.1859551,12.19963333,73.2609885
303.1448923,12.19965,180.2322277
440.1278917,12.19966667,71.2182063
427.1810421,12.19966667,153.0971483
439.1238016,12.19966667,234.9744442
374.0918311,12.20056667,47.3020007
790.7589743,12.20056667,47.02903827
301.1295471,12.20183333,68.64727143
381.1797895,12.20323333,178.2797642
516.1862205,12.2115,280.1958599
588.2150173,12.2224,541.1642636
334.0969594,12.22863333,86.12229701
406.1618865,12.22870833,184.934795
595.1065643,12.22894167,160.3121186
165.9846346,12.22896667,289.7805681
362.0197245,12.22896667,14.21307737
488.1511091,12.24203333,55.07893345
489.1521726,12.24626667,46.31323672
299.123691,12.25085,90.73174074
306.9954698,12.25094167,182.1903499
714.2402991,12.25094167,4027.91878
715.2434137,12.254,1388.033575
297.0655634,12.25426667,61.59334285
321.1024928,12.2575,87.25402235
487.1488971,12.2575,176.6659563
716.2427928,12.25751667,535.395893
388.1514617,12.2579,87.33490422
259.1191052,12.2585,251.4408894
436.0880109,12.2585,561.7457967
736.2209039,12.2586,205.8902493
613.2979271,12.2586,218.7144385
443.0646351,12.26226667,120.4162731
200.9873489,12.263325,363.3395714
518.184084,12.26333333,94.75708961
389.1442067,12.26333333,81.56139921
502.170004,12.26333333,88.84522518
316.1792824,12.26385833,57.77610509
346.1378141,12.26845,59.70204549
392.0813505,12.27116667,78.74199578
261.1252835,12.27634167,2675.881962
378.1752643,12.279,97.3973551
342.166971,12.28765833,839.7961844
323.0824106,12.28778333,48.09837883
343.1697609,12.28786667,181.3762102
336.0217089,12.28786667,14.194649
606.077564,12.2882,29.22653841
544.1662057,12.28853333,25.9040653
463.198095,12.28853333,66.03149181
517.1801364,12.28885833,108.6927278
537.1307381,12.29275,130.4307993
457.1804833,12.31245833,139.3964442
263.1392384,12.31266667,96.85361869
228.1067054,12.31768333,11.59463314
587.2666468,12.31768333,511.8088377
393.0937103,12.31785833,62.57361878
327.1452919,12.31785833,57.68753308
376.1073333,12.31785833,77.78762515
294.0792016,12.31995,32.2119008
312.1569879,12.32260833,1243.111986
486.1398383,12.32424167,106.1507554
396.1217175,12.32431667,119.484498
313.1600562,12.32431667,229.2403062
424.1604837,12.32439167,43.92236039
455.1589968,12.32446667,49.55672128
248.0969503,12.330075,47.87972913
626.2989863,12.33568333,28.44450036
547.2341988,12.33628333,46.59361791
546.7327208,12.33719167,33.73977681
505.1340183,12.3387,331.06534
506.1371494,12.34234167,122.162946
303.0186422,12.34355,198.366128
304.0214278,12.34381667,32.14385129
247.0727523,12.3484,41.51359576
477.1575673,12.349,44.59371151
413.2034604,12.349,114.0983628
362.1292986,12.349,172.7094587
409.1711209,12.35000833,347.5544047
636.2684216,12.35101667,10.1750869
637.2722755,12.35101667,17.87573999
525.1601916,12.35101667,22.03488615
625.2951269,12.35133333,40.72921101
427.1659745,12.35133333,135.1528568
410.1741587,12.351425,70.73272114
363.1659197,12.351425,127.1084909
399.1410218,12.35165,102.9681364
298.0941086,12.35564167,41.62461003
300.1095912,12.35618333,70.65511945
391.1371183,12.36028333,1535.429184
471.1136171,12.36685,41.40524647
393.1390305,12.37165,100.3767246
392.1391414,12.3787,485.3771205
471.2023059,12.37891667,96.59433547
468.1533082,12.37935,92.72656406
419.1509461,12.37935,157.3085878
417.0184828,12.3806,19.90596155
272.0969912,12.38404167,161.6978511
456.0419197,12.384075,29.88057018
427.2324832,12.3867,245.8928686
408.0886894,12.39328333,45.18155546
339.1640698,12.39654167,199.7546889
469.1540742,12.397975,22.69591147
383.0925468,12.39831667,151.6053137
420.1859418,12.40435833,401.649265
421.1892962,12.408875,115.2669545
439.2159425,12.40991667,83.57573289
336.0718863,12.409925,136.3243867
283.1193611,12.409925,36.40433283
344.135743,12.409925,57.50821902
383.2066577,12.40993333,417.3561145
231.0882896,12.41125833,34.66080789
318.1448094,12.41145,49.15204158
534.226968,12.4126,29.37558226
370.1608539,12.41296667,92.99153981
337.180001,12.41530833,241.9973434
395.2054952,12.41725,39.28853497
434.1594797,12.419925,289.0275549
337.0758914,12.42695,57.87255451
435.1618581,12.42914167,82.60396661
325.1029632,12.43144167,136.2927717
442.1495703,12.434275,227.0705877
438.0894949,12.44246667,50.66200444
377.1440592,12.444,212.0585717
396.1680089,12.444,159.227884
513.0658316,12.444,31.02062514
437.0865448,12.44403333,177.7392713
214.1096562,12.44408333,36.17320776
491.1699838,12.44480833,28.37743683
358.1863506,12.44513333,129.7499766
273.0992952,12.44589167,127.6884618
340.0842108,12.44778333,24.9740357
462.0991856,12.44778333,40.16925486
305.0709494,12.44823333,42.13728109
300.0194387,12.44868333,22.78634455
620.8293349,12.44868333,1.627161797
571.1493699,12.44868333,57.2495078
508.1494218,12.44868333,66.44136379
306.1020545,12.45033333,291.055047
356.1824717,12.45448333,330.0653576
380.1562945,12.45613333,175.3890122
400.1919236,12.45629167,88.98682766
375.1302281,12.45846667,215.2659304
661.2270316,12.45994167,14.48719967
429.1204765,12.45994167,37.64711026
554.1550885,12.46056667,52.96699976
399.1892085,12.460675,248.7728176
425.219458,12.46445,163.6695508
218.0695391,12.46471667,329.7148349
449.113,12.46915,348.7806986
450.1212943,12.4712,77.87702515
357.1878567,12.4712,175.6292933
338.1277548,12.4717,41.41999515
219.0713293,12.4717,42.76602066
660.2543729,12.4722,449.4507921
381.0881796,12.4748,125.4956259
382.084026,12.47506667,52.11260077
621.3271853,12.47506667,20.46719487
509.1533232,12.475375,38.66237961
447.2047124,12.47721667,162.8837998
587.0909465,12.47825833,127.314425
586.0938767,12.4787,250.4924019
291.090844,12.4787,78.72360389
378.1573764,12.4787,117.2003488
502.1349902,12.4787,112.9285995
659.2517873,12.4787,1421.266496
493.0976938,12.4787,104.5621102
585.0909411,12.479125,814.7960797
281.0617082,12.48033333,24.88399926
289.0864135,12.48033333,254.9809661
334.085489,12.501125,89.83012442
332.0812204,12.501125,808.8815406
358.0821443,12.50228333,77.10922013
448.209022,12.50228333,55.87152016
333.0843507,12.502775,142.5044
454.1737303,12.50326667,62.96280844
322.097121,12.5042,137.316147
452.1584875,12.50431667,37.33979473
354.0644089,12.50536667,43.5825412
458.1453092,12.50536667,139.3343958
390.1749357,12.50880833,169.0639074
413.0920046,12.5103,532.7599337
414.0940698,12.5115,122.6414504
357.2133394,12.51160833,135.8088761
453.052441,12.51221667,53.0469845
469.1346399,12.51659167,120.0216761
246.0164516,12.53288333,24.71262039
495.0808404,12.53616667,60.34899308
245.0136448,12.53694167,157.3373855
785.2152043,12.53755833,39.90169002
372.1105393,12.53858333,84.85358308
